Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Cbx1	Cluster_1	0.242594499161126	-0.0128616931857172	28827521	0.51825122075467	7.4481269556058e-06	1.68876015860321e-05	23.6069277108434	18.4596285154944
Nfe2l1	Cluster_1	0.230845434550774	0.0502905452812068	29720831	0.534310839547849	6.35884943424532e-19	2.72639787919068e-18	23.5316265060241	15.8191281096309
Kpnb1	Cluster_1	0.205025241192339	0.0523801860663191	29757610	0.534972039713071	2.26779033253601e-22	1.11472490300462e-21	20.7831325301205	13.2168266246479
Socs7	Cluster_1	0.305888253357034	0.0856557557043496	30625807	0.550580185661713	2.20653605811796e-35	1.62358492785253e-34	28.8027108433735	17.8150217256363
Mllt6	Cluster_1	0.246654791251221	0.0925664513209365	30581949.5	0.549791730667118	6.16672462320379e-44	5.54902050473565e-43	23.0798192771084	12.7918636298525
Med1	Cluster_1	0.316597285266977	0.078256950206763	30662602.5	0.551241682458239	4.4866264003406e-36	3.35872536546026e-35	29.3674698795181	17.8961944325073
Med24	Cluster_1	0.363234441643717	0.201685457250624	33173258	0.596377380313404	1.15938183106833e-142	3.32588001272469e-141	33.3584337349398	13.7420617867545
Msl1	Cluster_1	0.240893861568719	0.0401628646210929	29770701	0.53520738519182	2.09609734353538e-20	9.53839558929011e-20	23.1551204819277	15.1888459151029
Rapgefl1	Cluster_1	0.506259160808303	0.279420190568846	34563932	0.621378437399505	1.88256291560122e-171	6.69476712878681e-170	43.9759036144578	19.7965907463114
Wipf2	Cluster_1	0.334644218948681	0.085720903139337	30623299.5	0.550535106692347	7.74922284348822e-33	5.30294304954355e-32	31.0617469879518	19.7297426347706
Hap1	Cluster_1	0.491698592031496	0.373457251627185	36502464	0.656228696479084	0	0	41.2650602409639	10.3996562097121
Kcnh4	Cluster_1	0.235678632833338	0.209320549278987	33369474.5	0.599904892812908	0	0	22.5150602409639	2.56887742921262
Stat5b	Cluster_1	0.267168722320283	-0.0146805235341173	29017667	0.521669599900821	1.60545238739065e-07	4.02532433454257e-07	25.3388554216867	19.0708112495822
Retreg3	Cluster_1	0.28769200266975	0.0254646589068296	29602666	0.532186509970551	1.37202968361783e-14	4.90433936584774e-14	27.296686746988	19.448025593277
Becn1	Cluster_1	0.30481763476757	0.0534196451086634	30057027.5	0.540354864163717	6.24727823979838e-22	3.02521249897056e-21	28.8027108433735	19.4241512677267
Mpp2	Cluster_1	0.253436559994661	0.113712315001183	31259049.5	0.561964400719912	5.2965670299323e-69	7.62755285468497e-68	24.8870481927711	12.0326600773528
Ubtf	Cluster_1	0.203379308720169	0.0585176583495682	29988330.5	0.539119853213168	4.13803514628863e-30	2.61929467997646e-29	20.0301204819277	11.6888697894284
Rundc3a	Cluster_1	0.348613533048393	0.149686971104437	31857404.5	0.572721420346908	2.85499824600285e-71	4.233307185579e-70	32.4924698795181	17.3375352146302
Fam171a2	Cluster_1	0.325697310656329	0.155042648128038	31789973	0.571509160118486	3.43892315528162e-75	5.32674094210829e-74	29.7439759036145	15.4610132263764
Adam11	Cluster_1	0.267710452391499	0.125312498934048	31203649	0.560968429656169	1.10243174076175e-63	1.44626944527372e-62	25.3012048192771	12.8969106622738
Eftud2	Cluster_1	0.394205961167344	0.165091866958424	32388753	0.582273820248765	5.00911501957219e-86	8.81202858921469e-85	35.6927710843374	18.4500787852743
Dcakd	Cluster_1	0.347873868499703	0.0709337631202374	30995491	0.557226236992088	7.29879918977972e-42	6.27883504870495e-41	32.7936746987952	19.3286539655255
Dcaf7	Cluster_1	0.374615962576893	0.153934679133922	32293472	0.580560891323495	4.07952416767664e-85	7.08401634120767e-84	34.7515060240964	17.6765506374445
Cep95	Cluster_1	0.239700103570619	0.00934637824897	29163557.5	0.524292368945773	6.51328615502344e-10	1.84542531685006e-09	22.8539156626506	16.7597765363128
Nol11	Cluster_1	0.24590306035127	0.0695584867508703	30347016	0.545568177307425	5.74713232060128e-35	4.1815878213641e-34	23.7575301204819	13.8900826051664
Psmd12	Cluster_1	0.206520533796872	0.00979534535137871	29016042	0.5216403862118	8.86747849785083e-09	2.37145804700138e-08	20.3313253012048	15.0885737477916
Abca8b	Cluster_1	0.373414332677245	0.179248974375045	32676722.5	0.587450836507468	1.49489095089439e-108	3.22593568791302e-107	33.8102409638554	15.5994843145681
Fam104a	Cluster_1	0.223790240448981	0.0198203882897431	29148233.5	0.524016879363896	3.564781811723e-10	1.02452953084719e-09	21.3478915662651	15.7188559423196
Atp5h	Cluster_1	0.200145185691883	0.0906901889348666	30553160.5	0.549274171963603	2.93802228213345e-52	3.14016638847994e-51	20.0301204819277	9.93649429403619
Jpt1	Cluster_1	0.352537184917805	0.184261900249743	32709201.5	0.588034732757128	2.14042215455864e-116	4.98929389548528e-115	32.3418674698795	14.4344172277133
Gga3	Cluster_1	0.234491848563084	0.0466355338954873	29780613.5	0.535385588694845	6.61747119482279e-21	3.07505167940847e-20	22.7409638554217	14.8928042782791
Mrpl38	Cluster_1	0.239760933921268	0.0898790791550391	30544590	0.549120094473295	9.42017897244177e-45	8.61347856319952e-44	22.3644578313253	12.0565344029031
Fbf1	Cluster_1	0.226238493097043	0.0890142866754475	30657311	0.55114655369796	1.19703487699973e-49	1.21253320991757e-48	22.3644578313253	11.5981473523373
Exoc7	Cluster_1	0.290679805714005	0.0743601718218019	30543108.5	0.549093460577736	2.56877340020273e-35	1.88625118448333e-34	27.3343373493976	16.5162584156998
Mettl23	Cluster_1	0.23567874196064	0.0168783110381023	29346665	0.527584212368742	9.81102111329636e-13	3.20018373639435e-12	22.703313253012	15.9910232535931
Mfsd11	Cluster_1	0.239521954761441	0.0570398355291331	30092741	0.540996909137769	9.69767753788375e-29	5.90060894308735e-28	22.9668674698795	13.9044072004966
Mgat5b	Cluster_1	0.427569573999372	0.276009358788541	34816617.5	0.625921130086885	1.80247750885651e-245	9.69507590076195e-244	38.2906626506024	12.8157379554028
Usp36	Cluster_1	0.205834074882742	0.0524369673486686	29757168	0.534964093589657	3.6479492079061e-23	1.83592110428304e-22	20.105421686747	12.6151936207802
Nptx1	Cluster_1	0.2957237160143	0.145613788305632	31772846	0.571201256825037	1.06597432534983e-84	1.83622398798252e-83	27.6731927710843	12.9351095831543
Nploc4	Cluster_1	0.257749981617718	0.0487940025402471	29862803.5	0.536863172141366	1.16274342691712e-20	5.34996253852051e-20	25.1129518072289	16.7550016712028
Sirt7	Cluster_1	0.344508977458138	0.0859406831219626	30887967.5	0.555293216628151	3.6625014825837e-39	2.96570264952158e-38	32.0030120481928	19.4575753234971
Ccdc57	Cluster_1	0.29487183260941	0.115023020598742	31170903.5	0.56037974236151	2.37948510554775e-55	2.7044174350692e-54	27.7861445783133	15.1792961848828
Csnk1d	Cluster_1	0.204023273128888	0.00733870310639897	29001993.5	0.521387827128597	1.11354505285827e-08	2.96545634512263e-08	20.0677710843373	14.9119037387194
Rab40b	Cluster_1	0.524516573715882	0.306928511659637	35267143.5	0.634020530985135	3.41584760369156e-212	1.54719918301945e-210	45.7454819277108	18.9991882729313
Adcy3	Cluster_1	0.212261795014494	0.0352054536511472	29138464	0.523841246665505	2.93807644359468e-10	8.48151277122496e-10	20.5948795180723	15.2843432173041
Ldah	Cluster_1	0.30414967015439	0.079073344238043	30711667.5	0.55212375609011	1.04328104949112e-38	8.36607967938928e-38	28.6521084337349	16.9412214104952
Rad51ap2	Cluster_1	0.483302819790433	0.323938097606605	35373556	0.635933578174609	5.56106522880095e-266	3.37983950275854e-264	40.7756024096386	14.1097264002292
Rnf144a	Cluster_1	0.318786586020946	0.086102727284089	30998698	0.557283891330974	1.45080514924986e-46	1.37567531009744e-45	29.6686746987952	16.7120278852122
Sox11	Cluster_1	0.267538031326445	0.150927229891947	31947436	0.574339975573401	1.41820556927077e-112	3.17840550238131e-111	25.0753012048193	9.80757293606456
Trappc12	Cluster_1	0.247283863447965	0.0744500390155677	30383439	0.546222977427544	4.13423812894032e-36	3.10031834590976e-35	23.7198795180723	13.7898104378551
Pxdn	Cluster_1	0.282220044910941	0.0847511915173465	30551560	0.549245398727125	8.64278173124261e-37	6.61271155574981e-36	26.5813253012048	15.7331805376498
Sntg2	Cluster_1	0.312730648822208	0.205656677238982	33036443.5	0.593917776463252	1.62740577157716e-188	6.48400651397826e-187	27.7861445783133	8.67592990498018
Dld	Cluster_1	0.224836582288143	0.0478035426710222	29746870.5	0.534778968689541	4.45406533322796e-21	2.08596464180234e-20	21.8373493975904	14.1097264002292
Bcap29	Cluster_1	0.252241209688976	0.0365641785744523	29460685.5	0.529634033555796	6.22326931518469e-14	2.15263085717361e-13	23.7198795180723	16.8600487036241
Dus4l	Cluster_1	0.242618616353657	0.0905196075517267	30663036.5	0.551249484760414	4.89363546924513e-48	4.80760580460315e-47	22.9292168674699	12.1806808957647
Gpr22	Cluster_1	0.352335579000631	0.201941593476897	32942496.5	0.592228829729461	3.71490509077355e-131	9.66459286916481e-130	32.191265060241	13.8327842238457
Tspan13	Cluster_1	0.500257646953525	0.265032696656061	34506817.5	0.620351652635467	3.04844093789969e-168	1.04771895812958e-166	44.3147590361446	19.8252399369718
Bzw2	Cluster_1	0.376931690081367	0.157958178103471	32052969	0.576237211415494	1.40106138461816e-75	2.18750621843685e-74	33.9984939759036	18.0919639020198
Arl4a	Cluster_1	0.349805526594589	0.148776709991993	32044414.5	0.576083421567663	1.00765658444041e-83	1.71245903745935e-82	31.5135542168675	15.5660602587977
Lrrn3	Cluster_1	0.285973231721926	0.0462386315673653	29422784	0.528952653473082	6.23233806059434e-12	1.957214324532e-11	26.7319277108434	19.9589361600535
Foxg1	Cluster_1	0.248256610998214	0.0730767585670028	30228807.5	0.543443065702144	8.0372125776883e-31	5.19593235002896e-30	23.9834337349398	14.6349615623359
G2e3	Cluster_1	0.211675730107223	0.0380639051593959	29590473	0.531967308425796	2.02999597597113e-18	8.5336778864828e-18	20.933734939759	13.7898104378551
Ap4s1	Cluster_1	0.312531283007965	0.0923305149947125	30901306	0.555533011576459	2.6763329491323e-43	2.38136076925482e-42	29.3298192771084	17.1035668242372
Eapp	Cluster_1	0.21214024763925	0.0432249266447709	29751819	0.534867931114229	8.66499495872578e-23	4.32145031379196e-22	20.4442771084337	12.7870887647424
Brms1l	Cluster_1	0.279740337907471	0.0470096260594463	29962985.5	0.538664209552722	2.56697584203939e-21	1.21381286245005e-20	27.1084337349398	18.0871890369097
Sec23a	Cluster_1	0.36457328525457	0.122763171661866	31550710.5	0.567207781491242	2.29419531849294e-57	2.70760352591199e-56	33.7725903614458	19.0421620589218
Trappc6b	Cluster_1	0.244639474194497	0.0309355295798671	29539170	0.531045000802522	1.81481834838711e-15	6.75299494388598e-15	23.644578313253	16.3061643508571
Fbxo33	Cluster_1	0.34326733870112	0.154680387638523	32005210.5	0.575378625589595	2.23642563173744e-81	3.70413375418252e-80	31.4006024096386	15.8334527049611
Fkbp3	Cluster_1	0.205327660289912	0.0565262398511772	29588047.5	0.531923703624123	6.29534436734315e-19	2.70024589440566e-18	20.0301204819277	13.2884496012988
Klhdc2	Cluster_1	0.276662057474696	0.0769035016106421	30461630	0.547628668232592	1.20556316953728e-33	8.45151241205429e-33	26.9201807228916	16.3348135415175
Cdkl1	Cluster_1	0.425956460575183	0.226269520929239	33379874	0.600091851433811	8.49369665214455e-129	2.18069073354284e-127	37.7635542168675	17.6335768514539
Actr10	Cluster_1	0.279814307583325	0.0624739736097349	30314806.5	0.544989126035729	9.97248739641557e-30	6.24805085421902e-29	26.9201807228916	16.7454519409827
Jkamp	Cluster_1	0.311584728650616	0.0789074536220492	30489443.5	0.548128689733867	1.21601038885874e-31	8.03268760095053e-31	29.1039156626506	18.2781836413121
Slc38a6	Cluster_1	0.340707550518858	0.0794549915953956	30804054.5	0.553784657682442	1.15283426275372e-36	8.7736926647139e-36	32.2289156626506	19.8491142625221
Snapc1	Cluster_1	0.204774844461804	0.0914520388827575	30596325	0.550050168443434	7.6518855358011e-54	8.42961174105277e-53	20.2183734939759	9.91739483359595
Kcnh5	Cluster_1	0.35426684267471	0.0441277999664541	29958126.5	0.538576856128137	8.90847526740219e-21	4.11388378145864e-20	28.5015060240964	18.5503509525856
Akap5	Cluster_1	0.316842235611264	0.219275299207549	33554071	0.603223504963846	4.5543602624315e-216	2.102726631893e-214	29.7816265060241	9.14864155087619
Sptb	Cluster_1	0.309092201193015	0.191039906658363	33038398	0.593952913789523	3.3075790766956e-165	1.11365514608929e-163	29.6310240963855	10.4569545910328
Fntb	Cluster_1	0.373486206673839	0.168927527137943	32515757	0.584557054316679	1.28152450680611e-96	2.51340016079612e-95	34.5632530120482	16.8123000525235
Rab15	Cluster_1	0.282978859422905	0.164002196485818	32148959	0.577962886498005	2.65473485626516e-111	5.86412940785881e-110	26.8448795180723	11.2734565248532
Max	Cluster_1	0.311420464311207	0.0737767033578142	30615960.5	0.550403168683903	8.18095156182442e-35	5.93236174090503e-34	29.480421686747	18.0012414649286
Mpp5	Cluster_1	0.277382872353306	0.0368211102004134	30152434.5	0.542070058273489	2.6139426598846e-27	1.51874092161537e-26	25.828313253012	15.823902974741
Atp6v1d	Cluster_1	0.358691774732249	0.170332413284865	32351417.5	0.581602615518657	9.63410913577234e-91	1.78073761216617e-89	33.433734939759	16.769326266533
Synj2bp	Cluster_1	0.21003812408041	0.0444134864158573	29580119	0.531781167788185	8.80742184746911e-19	3.75528499897539e-18	20.1807228915663	13.2598004106384
Med6	Cluster_1	0.235671048508474	0.0624772688625821	30188880	0.542725262890841	8.39147287596634e-32	5.57574240044521e-31	22.7786144578313	13.4460201499308
Psen1	Cluster_1	0.290576905821662	0.0483065013344567	30100916.5	0.541143885454438	1.20071051504556e-23	6.13908905209249e-23	27.8990963855422	18.3307071575228
Dnal1	Cluster_1	0.347383978062553	0.12476675851136	31468624.5	0.565732067720819	7.01054137853302e-57	8.18403677477688e-56	32.1536144578313	18.2113355297713
Arel1	Cluster_1	0.278645751561566	0.0655559148864915	30315673.5	0.545004712662425	1.17658520377893e-29	7.35237602651865e-29	26.9578313253012	16.8218497827436
Mlh3	Cluster_1	0.234446953299505	0.043741962761623	29792671	0.535602354267377	2.04937031863588e-21	9.72693633475644e-21	22.6280120481928	14.6158621018956
Nek9	Cluster_1	0.251706275259512	0.0393106508438428	29791898	0.535588457540231	6.88757607902729e-20	3.07951370200067e-19	24.3599397590361	16.1533686673351
Erg28	Cluster_1	0.233753582332203	0.0556324337557664	29879317	0.537160046143606	1.33778445311513e-23	6.83181403009069e-23	22.4397590361446	14.248197488421
Ift43	Cluster_1	0.323222844463395	0.0998989281588787	30995289.5	0.55722261449465	1.34854449338473e-44	1.22888330263331e-43	30.1581325301205	17.7720479396457
Gstz1	Cluster_1	0.31883965678292	0.135528748982921	31874187.5	0.573023139327112	6.70727558876086e-82	1.11952703097122e-80	29.8192771084337	14.4153177672731
Tmed8	Cluster_1	0.21184870170114	0.0569107895686926	29804883.5	0.535821906376401	1.18385079991483e-23	6.05432611365997e-23	20.6325301204819	13.0162822900253
Vipas39	Cluster_1	0.227137227390465	0.0454128315694567	29709645.5	0.534109750490287	8.13296499975309e-20	3.62429043019237e-19	22.2515060240964	14.6301866972258
Snw1	Cluster_1	0.412305889016443	0.145860950777917	32153162.5	0.57803845556988	4.82268353392374e-74	7.37455836761686e-73	36.8599397590361	19.7679415556511
Adck1	Cluster_1	0.242927516546475	0.0666348548578498	30147551.5	0.54198227338519	1.87201154743147e-29	1.16036670823936e-28	23.3057228915663	14.2959461395216
Gtf2a1	Cluster_1	0.352061416245044	0.0975421486624155	31086175.5	0.558856531627153	1.79569993754669e-44	1.63221310335095e-43	32.2289156626506	19.1949577424438
Galc	Cluster_1	0.353039481325072	0.186407733488246	33067556.5	0.59447711523648	8.19260990099791e-137	2.23401776958137e-135	33.3207831325301	13.8041350331853
Kcnk10	Cluster_1	0.390519636575229	0.180302678345355	32658600.5	0.587125045447511	1.8666921786522e-101	3.7996104279756e-100	35.3539156626506	16.9794203313756
Tdp1	Cluster_1	0.210863244991427	0.0608126922766216	29972261.5	0.538830970278478	1.72949895717955e-28	1.04347083745704e-27	20.6325301204819	12.3525760397269
Psmc1	Cluster_1	0.25480935918902	0.0571156138273416	30024018.5	0.539761439757023	4.02340756928199e-25	2.16679884488365e-24	24.2846385542169	15.4753378217065
Ccdc88c	Cluster_1	0.255703083789734	0.12705867128621	31592975.5	0.567967607070597	3.26975483357974e-94	6.24767098085863e-93	24.0963855421687	9.96514348469656
Atxn3	Cluster_1	0.23713320286761	0.0517665993442256	29949992.5	0.538430625884141	1.16501675445795e-24	6.19202951387421e-24	23.0798192771084	14.5824380461252
Slc24a4	Cluster_1	0.837953795740344	0.705589005626762	42927280.5	0.771731829552848	0	0	64.0813253012048	11.3976030177147
Golga5	Cluster_1	0.232208032000848	0.0350847443857762	29582565	0.531825141131781	3.76794012760345e-17	1.50682587073212e-16	22.289156626506	15.0312753664709
Ppp4r4	Cluster_1	0.510127866050624	0.344818580436361	36271131	0.652069871665433	0	0	44.691265060241	14.2720718139713
Cyp46a1	Cluster_1	0.41141699583333	0.251091905170021	34178045.5	0.614441103117527	1.64063349108028e-193	6.68527075011216e-192	37.1987951807229	14.0285536933582
Yy1	Cluster_1	0.245768276624554	0.0164820125223567	29529454	0.530870329908662	5.77809481169876e-15	2.1056183921697e-14	24.3975903614458	16.8218497827436
Mok	Cluster_1	0.427027361210642	0.261089074602447	34439077	0.619133837311716	6.47897734972294e-205	2.85645896883789e-203	38.328313253012	14.405768037053
Tecpr2	Cluster_1	0.397904753032233	0.152375742351626	32375743.5	0.58203993994888	1.08135832630196e-82	1.8218813148306e-81	37.1987951807229	19.3095545050852
Apopt1	Cluster_1	0.235432659451741	0.0614178180318048	30178540	0.542539373940397	6.80035175501949e-32	4.53391905823503e-31	22.4774096385542	13.2598004106384
Tmem179	Cluster_1	0.210918782672559	0.0726692638996373	29967272	0.538741270769944	1.47687721678801e-28	8.92556553909944e-28	20.3313253012048	12.2666284677458
Itgb8	Cluster_1	0.266344238986997	0.0819252253786247	31262392	0.56202449103102	5.9055406054881e-72	8.82345181438031e-71	25.2635542168675	11.2782313899632
Tmem196	Cluster_1	0.46134131301009	0.226308008149151	33589255.5	0.603856039758518	6.51616345381493e-137	1.77912762320848e-135	39.8719879518072	17.7051998281049
Asb13	Cluster_1	0.23595211491021	0.0600329517181165	29981538.5	0.538997748981889	1.18531776293442e-25	6.48743619169014e-25	22.816265060241	14.3484696557322
Gtpbp4	Cluster_1	0.223043018255701	0.0444814279593857	29681556.5	0.533604776145119	7.85119278862606e-20	3.50089974813036e-19	21.4984939759036	14.1001766700091
Ero1lb	Cluster_1	0.326502575456602	0.145475212110329	31790790.5	0.57152385685127	7.53501604017451e-75	1.16378944798532e-73	30.1581325301205	15.5278613379172
B3galnt2	Cluster_1	0.276227831985369	0.0644885336557772	30170758	0.542399471830885	2.63520259526524e-26	1.47839332039457e-25	26.5436746987952	17.0796924986869
Psma2	Cluster_1	0.203183104165526	0.0308198807981138	29287877	0.526527341999426	5.1421831138568e-13	1.70442258041333e-12	20.1807228915663	14.1240509955594
Stard3nl	Cluster_1	0.275329095475585	0.0633433629330822	30226106	0.543394499067751	7.45889615420354e-28	4.41480469759805e-27	26.355421686747	16.7406770758726
Dusp22	Cluster_1	0.216046765028159	0.0417367483256678	29656471.5	0.533153806674916	4.2283399482981e-20	1.9043904958684e-19	20.7078313253012	13.3934966337201
Serpinb6a	Cluster_1	0.272599798622996	0.0373802276998823	29682906	0.533629036990247	1.13685128019093e-16	4.46175762373363e-16	25.828313253012	17.9582676789381
Nrn1	Cluster_1	0.498812318435208	0.260029662742027	34169942.5	0.614295430180829	1.1743532287486e-157	3.76545599352103e-156	42.808734939759	18.7986439383087
Ssr1	Cluster_1	0.251725375075623	0.0692219091176667	30412195.5	0.546739951857279	2.49437050626444e-36	1.87973315034254e-35	24.3599397590361	14.0285536933582
Riok1	Cluster_1	0.275001415841957	0.0647560986452728	30311173.5	0.544923813215906	4.27371300361082e-30	2.70358527705636e-29	26.4683734939759	16.4112113832784
Slc35b3	Cluster_1	0.236870340106831	0.053212961425141	29929586	0.538063764871835	1.6047578039036e-24	8.48730682177629e-24	22.7409638554217	14.3532445208423
Dtnbp1	Cluster_1	0.246533831066624	0.0402015446920071	29721790	0.534328080118785	7.27538902145025e-19	3.1119283259742e-18	23.7198795180723	15.8955259513919
Rbm24	Cluster_1	0.554660267803977	0.423643003362601	37873689.5	0.68088011514616	0	0	47.4397590361446	11.7413933056391
Fam8a1	Cluster_1	0.239923570693661	0.0907304211097153	30645316.5	0.550930920717679	8.6136971949435e-47	8.21834568289177e-46	23.0798192771084	12.4241990163778
Nup153	Cluster_1	0.219898548119601	0.018029922004027	29207997	0.525091286935451	4.65332228411744e-11	1.40336738075115e-10	21.4231927710843	15.513536742587
Rnf144b	Cluster_1	0.341204501790468	0.16130398142299	32451650	0.583404560801579	1.58548951130133e-112	3.549615695697e-111	30.835843373494	13.0592560760159
Ptpdc1	Cluster_1	0.220509206630417	0.00942637297522006	29024319.5	0.521789196249257	1.89705562365317e-08	4.9981816976363e-08	21.6490963855422	16.2345413742062
Cenpp	Cluster_1	0.213637722015485	0.0633290594594244	29985540	0.539069686567499	7.69991941711101e-30	4.83972440137726e-29	20.105421686747	11.7939168218498
Spin1	Cluster_1	0.256095471731464	0.0367299654847351	29625270	0.53259287687924	4.52612868310064e-16	1.72842844545457e-15	25.1506024096386	17.4664565726018
Secisbp2	Cluster_1	0.304510267631957	0.0671499012534763	30523715	0.548744810929724	4.28911316582352e-33	2.96530429828705e-32	28.8780120481928	17.7099746932149
Diras2	Cluster_1	0.238794711313467	0.016908344195088	28674038	0.515491956365787	0.000143875674447639	0.000298849694510615	22.5150602409639	18.6219739292365
Auh	Cluster_1	0.306577595742259	0.0615852891757772	30244797.5	0.543730528402106	1.16947378053995e-25	6.40723921271125e-25	29.2921686746988	19.132884496013
Sptlc1	Cluster_1	0.265140817684767	0.0653383032550769	30257087.5	0.543951473779375	1.77170824737453e-29	1.09946071365051e-28	25.7153614457831	15.986248388483
Cplx2	Cluster_1	0.404595247315859	0.291860925605009	35056034	0.630225277272965	0	0	35.8433734939759	9.5354056247911
Simc1	Cluster_1	0.243606651274594	0.0489638986592805	29697492	0.533891259062895	8.33702234372724e-19	3.5603619635826e-18	23.1174698795181	15.4705629565965
Higd2a	Cluster_1	0.338756429231033	0.150199351114911	31830020	0.572229111259535	1.94974230543625e-75	3.03536220705216e-74	30.7605421686747	15.7284056725398
Cltb	Cluster_1	0.307278672879965	0.087827224606962	30421815	0.546912887907453	1.51631712363733e-29	9.43422872037512e-29	29.0286144578313	18.8893663753999
Faf2	Cluster_1	0.313894922049767	0.0665742703131854	30500930	0.548335190065519	2.16952042226763e-31	1.4222191311727e-30	29.7816265060241	18.6697225803371
Sncb	Cluster_1	0.266918999702962	0.0841294854210905	30169564	0.542378006511075	3.31597781146627e-27	1.91834532438012e-26	25.1882530120482	16.3443632717376
Unc5a	Cluster_1	0.28422995387711	0.152541200843709	31829817.5	0.572225470784441	2.31368902820827e-91	4.30242173222998e-90	26.6566265060241	12.1472568399943
Zfp346	Cluster_1	0.212122228372256	0.0227814493611081	29199766.5	0.524943321847769	2.75608952189216e-11	8.3931020613602e-11	20.6701807228916	14.8546053573987
Rab24	Cluster_1	0.290109297565046	0.0895423088769864	30840399	0.554438046556661	1.0103207159854e-44	9.23016993818505e-44	27.4096385542169	15.5469607983574
Prr7	Cluster_1	0.31653778323392	0.172028358025498	32211013	0.579078471887838	1.04414765999742e-101	2.12735197962543e-100	29.066265060241	13.2120517595378
Hnrnpa0	Cluster_1	0.219505914511438	0.0389999327482177	29569701	0.531593876580667	2.08041865824137e-17	8.41515462155728e-17	21.6114457831325	14.4678412834837
Gkap1	Cluster_1	0.266757671210898	0.0394404918252716	30001665	0.539359576250857	8.0193248246141e-25	4.27810001491625e-24	24.585843373494	15.2700186219739
Ptch1	Cluster_1	0.297863531603723	-0.00925805179148015	29669579.5	0.533389457773797	7.39222125004428e-16	2.79710939491211e-15	28.0873493975904	18.7938690731987
Ercc6l2	Cluster_1	0.287530862311444	0.0504099537322523	30076031	0.540696502526364	6.96790641076087e-24	3.58818828213308e-23	26.9954819277108	17.5715036050232
Habp4	Cluster_1	0.284275373822934	0.112844587639669	30998707.5	0.557284062118694	2.32543638990173e-49	2.34560543500871e-48	27.4096385542169	15.5326362030273
Mterf3	Cluster_1	0.238951672624354	0.0401019591190757	29873447	0.537054517310037	1.53371575804732e-22	7.58921217442228e-22	23.4939759036145	15.0312753664709
Zfp738	Cluster_1	0.340966455687838	0.106193203211882	31289016	0.562503128111932	3.2190552602276e-51	3.36694088107908e-50	32.2289156626506	18.421429594614
Tent4a	Cluster_1	0.252754784567542	0.0898149422626656	30564718.5	0.549481957697572	1.5829267122764e-40	1.31849276866538e-39	24.3599397590361	14.019003963138
Nsun2	Cluster_1	0.523122974114749	0.279813086711255	34702756.5	0.623874176335768	1.37102784389661e-177	5.08580414852338e-176	45.0677710843374	19.8300148020818
Adamts16	Cluster_1	0.313626345771451	0.227885628682257	33632157	0.604627308115142	1.22645150427716e-289	8.4845993937373e-288	27.3343373493976	6.11660220598768
Ccdc127	Cluster_1	0.219573611069987	0.0402242998509431	29577503	0.531734138243275	1.05297145930094e-17	4.31025132170086e-17	21.3855421686747	14.3007210046316
Nr2f1	Cluster_1	0.367887705342466	0.171557460960712	32317400.5	0.580991069635942	5.33888080659576e-92	9.99704269398676e-91	32.9066265060241	16.0912954209044
Zcchc9	Cluster_1	0.28300458614919	0.0793897591579485	30629514.5	0.550646837816817	1.45661095100427e-39	1.19250321959121e-38	26.4307228915663	15.2938929475242
Rasgrf2	Cluster_1	1.14125097203966	0.878089318707593	44273309	0.795930265252386	0	0	75.7153614457831	19.0708112495822
Msh3	Cluster_1	0.324460229880352	0.121785675534292	31564856.5	0.567462093395786	2.91051248475209e-66	4.01665658174735e-65	30.1957831325301	15.7188559423196
Serinc5	Cluster_1	0.310018294613526	0.121650235479812	31969608.5	0.574738585124052	9.48068612226977e-93	1.78457534488744e-91	29.066265060241	12.8396122809531
Jmy	Cluster_1	0.269727822304202	0.0293064622232478	29722117.5	0.534333967800726	2.46647952961342e-17	9.94682419487023e-17	26.2048192771084	17.872320106957
Fam169a	Cluster_1	0.313954488873136	0.107678498626547	30801202.5	0.553733385411004	3.30320126385585e-39	2.67879288322121e-38	29.4051204819277	18.1015136322399
Enc1	Cluster_1	0.546092480018871	0.395323457889701	37302230	0.670606613533348	0	0	47.1009036144578	13.7754858425249
Ankra2	Cluster_1	0.267579430254826	0.0612376194101267	30207947.5	0.543068051823394	2.87122219190776e-28	1.71834062472588e-27	25.7153614457831	16.0769708255742
Gtf2h2	Cluster_1	0.277550250127359	0.0284865811573557	30187363	0.542697990788537	4.34853835280042e-27	2.50492108863457e-26	26.6566265060241	16.6356300434513
Rad17	Cluster_1	0.33941906678328	0.0828369266896344	30735301.5	0.552548639983225	4.10990823377681e-35	3.00151648505459e-34	31.7394578313253	19.8777634531824
Cdk7	Cluster_1	0.26401982255501	0.0759885208934536	30511420	0.548523775664181	4.12557456749903e-37	3.18713597198354e-36	25.6024096385542	14.9835267153703
Sgtb	Cluster_1	0.226022030557064	0.0822222283240227	30191716.5	0.54277625650863	1.16056700659842e-32	7.91178680195344e-32	21.9503012048193	13.0640309411259
Trim23	Cluster_1	0.2464343302376	0.0498871034496811	29829071	0.536256740901437	5.23798203582052e-21	2.44564200305292e-20	23.8328313253012	15.7093062120995
Dimt1	Cluster_1	0.209921536213083	0.0625934368473503	30016504	0.539626346670164	1.97402757662215e-29	1.22219290103671e-28	20.8584337349398	12.4289738814878
